Address,City,State,Zip,Date Sampled,1st Draw,2-3 Minute,5 Minute,sequential,Address2,cxy_lon,cxy_lat,cxy_state_id,cxy_county_id,cxy_tract_id,cxy_block_id
930 W COLLEGE PKWY,Chicago,IL,,2019-12-01T00:00:00Z,< 1,< 1,< 1,FALSE,930 W COLLEGE PKWY,NA,NA,NA,NA,NA,NA
X E 14TH PL,Chicago,IL,,2019-05-22T00:00:00Z,< 1,< 1,< 1,FALSE,7 E 14TH PL,-87.62711867399997,41.86235667500006,17,31,330102,3005
X E 9TH ST,Chicago,IL,,2020-10-01T00:00:00Z,< 1,< 1,< 1,FALSE,7 E 9TH ST,-87.62726090299998,41.87046442800005,17,31,320600,2014
X E BRAYTON ST,Chicago,IL,,2019-12-17T00:00:00Z,6.2,14,11,FALSE,7 E BRAYTON ST,-87.62198709699999,41.66536288700007,17,31,530600,1025
X E ERIE ST,Chicago,IL,,2018-08-19T00:00:00Z,< 1,< 1,< 1,FALSE,7 E ERIE ST,-87.62775592399998,41.894019230000026,17,31,81500,1003
X E ERIE ST,Chicago,IL,,2021-05-10T00:00:00Z,< 1,< 1,< 1,FALSE,7 E ERIE ST,-87.62775592399998,41.894019230000026,17,31,81500,1003
X E GOETHE ST,Chicago,IL,,2021-10-27T15:09:00Z,8.1,8,2.4,FALSE,7 E GOETHE ST,-87.62843374999994,41.905761846000075,17,31,80100,1000
X E RANDOLPH ST,Chicago,IL,,2019-06-11T00:00:00Z,< 1,< 1,< 1,FALSE,7 E RANDOLPH ST,-87.62612666399997,41.88444084900004,17,31,320102,2008
X N BISHOP ST,Chicago,IL,,2020-01-26T00:00:00Z,< 1,< 1,< 1,FALSE,7 N BISHOP ST,-87.66362085399999,41.88167942300004,17,31,833000,2077
X N LASLLE ST,Chicago,IL,,2016-11-08T00:00:00Z,< 1,< 1,< 1,FALSE,7 N LASLLE ST,NA,NA,NA,NA,NA,NA
X N MICHIGAN AVE,Chicago,IL,,2018-07-29T00:00:00Z,< 1,< 1,< 1,FALSE,7 N MICHIGAN AVE,-87.62424988099997,41.88336612000006,17,31,320102,2004
X S ABERDEEN ST,Chicago,IL,,2018-11-07T00:00:00Z,< 1,< 1,< 1,FALSE,7 S ABERDEEN ST,-87.65461630199997,41.88141228300003,17,31,833100,3000
X S LAFLIN ST,Chicago,IL,,2016-06-14T00:00:00Z,< 1,< 1,< 1,FALSE,7 S LAFLIN ST,-87.66433778799995,41.88133084800006,17,31,833100,2002
X S LAFLIN ST,Chicago,IL,,2018-08-17T00:00:00Z,< 1,< 1,< 1,FALSE,7 S LAFLIN ST,-87.66433778799995,41.88133084800006,17,31,833100,2002
X S LAFLIN ST,Chicago,IL,,2019-12-23T00:00:00Z,< 1,< 1,< 1,FALSE,7 S LAFLIN ST,-87.66433778799995,41.88133084800006,17,31,833100,2002
X S LEAVITT,Chicago,IL,,2020-12-15T00:00:00Z,< 1,< 1,< 1,FALSE,7 S LEAVITT,-87.68145249399998,41.881102715000054,17,31,838000,1002
X W 15TH ST,Chicago,IL,,2016-02-11T00:00:00Z,<1,<1,<1,FALSE,7 W 15TH ST,-87.62759772099997,41.86189375200007,17,31,330200,2010
X W 15TH ST,Chicago,IL,,2016-04-06T00:00:00Z,<1,<1,<1,FALSE,7 W 15TH ST,-87.62759772099997,41.86189375200007,17,31,330200,2010
X W BRAYTON ST,Chicago,IL,,2019-11-07T00:00:00Z,< 1,6.9,< 1,FALSE,7 W BRAYTON ST,-87.62236475699996,41.66536288700007,17,31,530502,1025
X W CHESTNUT ST,Chicago,IL,,2022-01-23T09:24:00Z,1.5,2.9,<0.5,FALSE,7 W CHESTNUT ST,-87.62847924899995,41.89794984700006,17,31,81100,2001
X W CHESTNUT ST,Chicago,IL,,2022-04-12T07:43:00Z,0.6,1.8,0.8,FALSE,7 W CHESTNUT ST,-87.62847924899995,41.89794984700006,17,31,81100,2001
X W DELAWARE PL,Chicago,IL,,2018-07-17T00:00:00Z,< 1,< 1,< 1,FALSE,7 W DELAWARE PL,-87.62860154099997,41.899074847000065,17,31,81100,1003
X W SUPERIOR ST,Chicago,IL,,2020-06-07T00:00:00Z,< 1,< 1,< 1,FALSE,7 W SUPERIOR ST,-87.62833775599995,41.895618848000026,17,31,81600,2002
X W SUPERIOR ST,Chicago,IL,,2020-10-26T00:00:00Z,< 1,< 1,< 1,FALSE,7 W SUPERIOR ST,-87.62833775599995,41.895618848000026,17,31,81600,2002
4130 N MCVICKER AVE,Chicago,IL,,2021-09-08T00:00:00Z,3.17,2.48,NA,TRUE,4130 N MCVICKER AVE,NA,NA,NA,NA,NA,NA
5230 N OLEANDER,Chicago,IL,,2019-07-19T00:00:00Z,13.4,10.4,9.25,TRUE,5230 N OLEANDER,NA,NA,NA,NA,NA,NA
5730 N VIRGINIA AVE,Chicago,IL,,2017-12-19T00:00:00Z,3.12,1.76,NA,TRUE,5730 N VIRGINIA AVE,NA,NA,NA,NA,NA,NA
5830 N VIRGINIA AVE,Chicago,IL,,2021-08-13T00:00:00Z,5.0999999999999996,6.37,NA,TRUE,5830 N VIRGINIA AVE,NA,NA,NA,NA,NA,NA
